Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,9369546.42,9.0004808875,-0.504,237.139794967381,6.00083210823056,,6.37737138098674E-8,7.03326483594416E-5,1.49026647023513E-5,7.18941641615199E-5,11.9633611006021,1.47579882684763E-8,-5.62536193791327E-11,1.47580954801823E-8,-0.218395576986609,400,25,5,13.4965986394558,0.621359593016433,0.000155865811504652,4369,0,8.9988251,9.001545,-0.504,-0.504,,9.0308375,,,,,,,,,,,,,,,,,,,,,,,9.0004808875
,9369574.66,9.000110975,-0.504,316.22972972973,6.00053891231726,,4.1319678288929E-8,6.71046398757465E-5,1.53647313401841E-5,6.88411770818139E-5,12.8965253853688,1.47600044237769E-8,-7.86134949255147E-11,1.47602137745867E-8,-0.305161079375409,200,25,5,13.4965986394558,0.621359593016433,0.000183632861774677,4369,0,8.9992981,9.0013094,-0.504,-0.504,,9.030875,,,,,,,,,,,,,,,,,,,,,,,9.000110975
,9369601.18,8.9998395625,-0.504,370,6.00029175314724,,3.80915148733647E-8,6.54575721189559E-5,1.55491428155985E-5,6.72790427251175E-5,13.362678820948,1.47606421798237E-8,-9.53674331670577E-11,1.47609502576256E-8,-0.370178704132684,200,25,5,13.4965986394558,0.621359593016433,0.000201974846920004,4369,0,8.9982872,9.0008888,-0.504,-0.504,,9.03025,,,,,,,,,,,,,,,,,,,,,,,8.9998395625
,9369627.25,9.000120175,-0.504,421.699906803355,6.00001762044589,,3.73771985233456E-8,6.42845689394119E-5,1.57970166063932E-5,6.61970659273405E-5,13.8060620658362,1.47613305427457E-8,-1.10620224382775E-10,1.47617450264608E-8,-0.429361928135791,200,25,5,13.4965986394558,0.621359593016433,0.000219580278303374,4369,0,8.9997063,9.0005341,-0.504,-0.504,,9.0311375,,,,,,,,,,,,,,,,,,,,,,,9.000120175
,9369653.28,9.0007558125,-0.504,562.339235787512,5.99909099519684,,2.69694564899533E-8,6.13660602686051E-5,1.63282578790614E-5,6.35012232815652E-5,14.9000102404525,1.47650423135797E-8,-1.51365294047243E-10,1.47658181613495E-8,-0.587352784533152,200,25,5,13.4965986394558,0.621359593016433,0.000265749623869967,4369,0,8.9993515,9.0019541,-0.504,-0.504,,9.0303375,,,,,,,,,,,,,,,,,,,,,,,9.0007558125
,9369677.98,8.9997202375,-0.504,749.890027958994,6.00162358485949,,2.94477303626461E-8,5.85753829236282E-5,1.69631895505784E-5,6.09821718568512E-5,16.1507985454267,1.47700603958295E-8,-2.07338047161194E-10,1.47715156013949E-8,-0.804249575609845,66,25,5,13.4965986394558,0.621359593016433,0.000325223754316263,4369,0,8.9988184,9.000474,-0.504,-0.504,,9.0294875,,,,,,,,,,,,,,,,,,,,,,,8.9997202375
,9369702.69,9.001375775,-0.504,1000,5.99869618500726,,2.07841150954958E-8,5.53394428452566E-5,1.78038276998221E-5,5.81328669101084E-5,17.8340424435225,1.47801965492472E-8,-2.82509960421776E-10,1.47828962626448E-8,-1.0950231634726,66,25,5,13.4965986394558,0.621359593016433,0.000400885580417865,4369,0,9.0008287,9.0026035,-0.504,-0.504,,9.0308875,,,,,,,,,,,,,,,,,,,,,,,9.001375775
,9369726.41,9.00187135,-0.504,1333.5,6.00184857155836,,4.99717383887046E-8,5.20992848318541E-5,1.87478899082703E-5,5.53698370595696E-5,19.7912309186966,1.47544367928814E-8,-4.31001584381319E-10,1.47607305862843E-8,-1.67322897895139,66,25,5,13.4965986394558,0.621359593016433,0.000502292958509329,4369,0,9.0011911,9.0028477,-0.504,-0.504,,9.0294625,,,,,,,,,,,,,,,,,,,,,,,9.00187135
,9369750.18,9.0022404375,-0.504,1778.29962721342,6.00096254191376,,2.30844773957387E-8,4.83183080445187E-5,1.96568473057519E-5,5.21636898453958E-5,22.1374680683521,1.47502950154347E-8,-5.79881178024276E-10,1.47616891046718E-8,-2.25132062509874,66,25,5,13.4965986394558,0.621359593016433,0.000623539304468526,4369,0,9.0017815,9.0026112,-0.504,-0.504,,9.0293,,,,,,,,,,,,,,,,,,,,,,,9.0022404375
,9369774.56,9.003322125,-0.504,2371.39981360671,6.00126864294113,,2.72503335679011E-8,4.41578488371669E-5,2.03927929913186E-5,4.86393011865185E-5,24.7882397671501,1.47419516164392E-8,-7.78464399509289E-10,1.47624911272704E-8,-3.02275689411687,40,25,5,13.4965986394558,0.621359593016433,0.000770603333514007,4369,0,9.0023737,9.003993,-0.504,-0.504,,9.0281125,,,,,,,,,,,,,,,,,,,,,,,9.003322125
,9369800.09,9.0053110125,-0.504,3162.30009319665,6.00143785004881,,1.74443950761502E-8,3.97539470122406E-5,2.08082807890641E-5,4.48704897727734E-5,27.6287649034449,1.4727606616085E-8,-1.04194082832634E-9,1.47644179474805E-8,-4.04678845633094,28,25,5,13.4965986394558,0.621359593016433,0.000950297337478038,4369,0,9.0032835,9.0068359,-0.504,-0.504,,9.02655,,,,,,,,,,,,,,,,,,,,,,,9.0053110125
,9369824.76,9.0079466,-0.504,4217,6.00019408182047,,1.94852816667473E-8,3.5139263364984E-5,2.06842504267499E-5,4.07750664689858E-5,30.4826168548287,1.47035789259988E-8,-1.3921977891144E-9,1.47693414855603E-8,-5.4088843591951,28,25,5,13.4965986394558,0.621359593016433,0.0011750030620692,4369,0,9.0051775,9.0092058,-0.504,-0.504,,9.0250625,,,,,,,,,,,,,,,,,,,,,,,9.0079466
,9369848.25,9.0094924,-0.504,5623.39981360671,6.00160801901878,,1.65349713732023E-8,3.07344295138578E-5,2.00646949565953E-5,3.67041842470788E-5,33.1381485230801,1.4663892173451E-8,-1.85579947849154E-9,1.47808567200608E-8,-7.21276452173549,18,25,5,13.4965986394558,0.621359593016433,0.00146006171105768,4369,0,9.0072556,9.011404,-0.504,-0.504,,9.0218125,,,,,,,,,,,,,,,,,,,,,,,9.0094924
,9369871.99,9.017813075,-0.504,7498.90027958994,5.99830492374852,,2.7488880363596E-8,2.64266295494356E-5,1.89862624590526E-5,3.25398972264378E-5,35.6954282276587,1.45929295759771E-8,-2.45987867014399E-9,1.47988038936009E-8,-9.56819844145747,15,5,5,13.4965986394558,0.621359593016433,0.00182418959581625,4369,0,9.0112848,9.0216131,-0.504,-0.504,,9.0253875,,,,,,,,,,,,,,,,,,,,,,,9.017813075
,9369895.87,9.0188477125,-0.504,10000,6.0009597661693,,6.38072065194634E-8,2.2601073095126E-5,1.75409084473381E-5,2.86092987367591E-5,37.8153799405218,1.44957427618743E-8,-3.28706347329121E-9,1.48637594334636E-8,-12.7763619961067,11,5,5,13.4965986394558,0.621359593016433,0.00221899361101555,4369,0,9.0121689,9.0221424,-0.504,-0.504,,9.015675,,,,,,,,,,,,,,,,,,,,,,,9.0188477125
,9370225.71,9.9896254625,-0.504,10,6.00120822900565,,4.84712758654863E-7,7.88963465062175E-5,1.2400704032198E-6,7.89060914418785E-5,0.900484667081123,1.47768048400454E-8,1.21966939489982E-10,1.47773081856987E-8,0.472905493357826,6400,25,5,13.4965986394558,0.621359593016433,8.23151359770635E-5,4369,0,9.9879084,9.9908476,-0.504,-0.504,,10.02625,,,,,,,,,,,,,,,,,,,,,,,9.9896254625
,9370341.65,9.99356615,-0.504,13.3350419384902,6.00120770752217,,4.71094529234254E-7,7.79033988019215E-5,1.85238487922777E-6,7.7925418668314E-5,1.36212080116981,1.47769833335878E-8,6.43023201153959E-11,1.47771232393015E-8,0.249322085432349,6400,25,5,13.4965986394558,0.621359593016433,8.12512071654208E-5,4369,0,9.9925833,9.9946823,-0.504,-0.504,,10.0287,,,,,,,,,,,,,,,,,,,,,,,9.99356615
,9370438.03,9.9947089,-0.504,15.547064305685,6.00120727941851,,7.7416752647524E-7,7.79138770646562E-5,1.64455625269871E-6,7.79312312523975E-5,1.20918309434828,1.4772353078283E-8,5.85894469636149E-11,1.47724692652499E-8,0.227242770022529,6400,25,5,13.4965986394558,0.621359593016433,8.16363259769321E-5,4369,0,9.9940214,9.9964495,-0.504,-0.504,,10.0313,,,,,,,,,,,,,,,,,,,,,,,9.9947089
,9370523.91,9.9963603125,-0.504,17.7830848089469,6.0012067800243,,8.78966169420024E-7,7.74805195406455E-5,2.09596606160745E-6,7.75088638932333E-5,1.54956019329592,1.47639212277962E-8,5.595426690554E-11,1.47640272588666E-8,0.217146105054701,6400,25,5,13.4965986394558,0.621359593016433,8.21838892184133E-5,4369,0,9.9951134,9.9973536,-0.504,-0.504,,10.033075,,,,,,,,,,,,,,,,,,,,,,,9.9963603125
,9370599.78,9.9973803625,-0.504,23.7138863000932,6.00120513087478,,3.92688468296826E-7,7.77477604588714E-5,3.45498833046147E-6,7.78244897235676E-5,2.54446039769803,1.474126036306E-8,4.47002250251484E-11,1.4741328135607E-8,0.173738630506713,3200,25,5,13.4965986394558,0.621359593016433,8.32527904095465E-5,4369,0,9.9965534,9.9985008,-0.504,-0.504,,10.0331875,,,,,,,,,,,,,,,,,,,,,,,9.9973803625
,9370662.03,9.99758385,-0.504,31.6230195712954,6.00120219813499,,2.02212853107699E-7,7.74950714958658E-5,4.97907415478069E-6,7.76548600255526E-5,3.67621250313696,1.47410984289394E-8,4.66759389667797E-11,1.47411723256652E-8,0.181419680694288,3200,25,5,13.4965986394558,0.621359593016433,8.51289814708737E-5,4369,0,9.9969835,9.9980831,-0.504,-0.504,,10.0338875,,,,,,,,,,,,,,,,,,,,,,,9.99758385
,9370716.52,9.9982498625,-0.504,37,6.00119972562826,,1.93748944084277E-7,7.68839485151575E-5,5.60519195492863E-6,7.70879998192519E-5,4.16974765671254,1.47387368599251E-8,5.09518953612334E-11,1.47388249301549E-8,0.198071039648556,3200,25,5,13.4965986394558,0.621359593016433,8.64540404054403E-5,4369,0,9.9973373,9.9986734,-0.504,-0.504,,10.0334875,,,,,,,,,,,,,,,,,,,,,,,9.9982498625
,9370766.41,9.9984250125,-0.504,42.1700838769804,6.00119698287115,,1.78763139921964E-7,7.59965221442755E-5,6.12989880803689E-6,7.62433409382232E-5,4.61150850005762,1.47336654975222E-8,4.83945928772392E-11,1.47337449763968E-8,0.188194577372864,1600,25,5,13.4965986394558,0.621359593016433,8.82186737269066E-5,4369,0,9.9977999,9.9989138,-0.504,-0.504,,10.03495,,,,,,,,,,,,,,,,,,,,,,,9.9984250125
,9370813.26,9.99892745,-0.504,49,6.00119281037775,,2.25578944681949E-7,7.53854159280269E-5,6.83117741323485E-6,7.56942925159665E-5,5.17781286733003,1.47486023639508E-8,5.49186281589934E-11,1.47487046124619E-8,0.213348423767524,1600,25,5,13.4965986394558,0.621359593016433,9.02219010642509E-5,4369,0,9.9981346,9.9998741,-0.504,-0.504,,10.0348125,,,,,,,,,,,,,,,,,,,,,,,9.99892745
,9370856.01,9.9986412625,-0.504,56.2339235787512,6.00118770936224,,1.9985228257119E-7,7.46489256424872E-5,7.6304713054277E-6,7.50378983708935E-5,5.83639475032833,1.47554019141037E-8,5.84107983702549E-11,1.47555175262713E-8,0.226810137924458,1600,25,5,13.4965986394558,0.621359593016433,9.23114232456573E-5,4369,0,9.9980612,9.9994402,-0.504,-0.504,,10.0347875,,,,,,,,,,,,,,,,,,,,,,,9.9986412625
,9370897.32,9.9988358,-0.504,65,6.0011805881308,,1.10089724353656E-7,7.44017723023517E-5,8.31239443347056E-6,7.48646754013439E-5,6.37482449767992,1.47556053519462E-8,6.41040820524723E-11,1.47557445978073E-8,0.248913559070027,1600,25,5,13.4965986394558,0.621359593016433,9.49867238109199E-5,4369,0,9.9980116,9.9997368,-0.504,-0.504,,10.035075,,,,,,,,,,,,,,,,,,,,,,,9.9988358
,9370935.89,9.9989458625,-0.504,74.9888164026095,6.00117121830889,,9.04688577099377E-8,7.33598323468614E-5,9.24688791886322E-6,7.39403133489684E-5,7.18415224647626,1.47566783631505E-8,7.20839698592542E-11,1.47568544213252E-8,0.279878323017381,1600,25,5,13.4965986394558,0.621359593016433,9.80800250520669E-5,4369,0,9.9976082,9.99963,-0.504,-0.504,,10.0349625,,,,,,,,,,,,,,,,,,,,,,,9.9989458625
,9370971.45,9.9973484375,-0.504,85,6.00116048590732,,5.66778342015049E-8,7.23362215752534E-5,9.84759547894457E-6,7.30034525793204E-5,7.75238571437993,1.47610133757865E-8,7.81230058979814E-11,1.47612201082498E-8,0.303236411644452,800,25,5,13.4965986394558,0.621359593016433,0.000101433333620769,4369,0,9.9935923,9.9988232,-0.504,-0.504,,10.0337625,,,,,,,,,,,,,,,,,,,,,,,9.9973484375
,9371006.03,9.9988111125,-0.504,100,6.00114189152375,,7.6285466465755E-8,7.12407328204849E-5,1.07207039594169E-5,7.20428726952582E-5,8.55797389731401,1.47704268307218E-8,8.88859528798966E-11,1.47706942786832E-8,0.344792235216541,800,25,5,13.4965986394558,0.621359593016433,0.00010634476136274,4369,0,9.9980993,9.9999371,-0.504,-0.504,,10.0343375,,,,,,,,,,,,,,,,,,,,,,,9.9988111125
,9371041.17,9.999438875,-0.504,115,6.0011202820438,,7.68705035184225E-8,7.02616517368036E-5,1.12675620862291E-5,7.11593820950611E-5,9.11070829384732,1.47578571972462E-8,-1.75651008445913E-11,1.47578676504121E-8,-0.0681945662187218,800,25,5,13.4965986394558,0.621359593016433,0.000111379375796607,4369,0,9.998642,10.0004377,-0.504,-0.504,,10.035675,,,,,,,,,,,,,,,,,,,,,,,9.999438875
,9371073.74,9.9990592,-0.504,133.349953401678,6.00108974632167,,8.32964157395778E-8,6.90415509439756E-5,1.19085437768616E-5,7.00610388991986E-5,9.78629803051361,1.47550161911931E-8,-2.42964851134171E-11,1.47550361951966E-8,-0.0943465447788867,800,25,5,13.4965986394558,0.621359593016433,0.000118075727376353,4369,0,9.9986315,9.9993267,-0.504,-0.504,,10.0350875,,,,,,,,,,,,,,,,,,,,,,,9.9990592
,9371103.67,9.9991061625,-0.504,150,6.00105813510218,,6.22666109150136E-8,6.7948424171389E-5,1.23656009136495E-5,6.90644368204842E-5,10.3141039845779,1.4757841279646E-8,-2.90827455039165E-11,1.4757869935777E-8,-0.112910579901154,800,25,5,13.4965986394558,0.621359593016433,0.000123904639334004,4369,0,9.9985056,9.9999943,-0.504,-0.504,,10.0354625,,,,,,,,,,,,,,,,,,,,,,,9.9991061625
,9371133.37,9.9991500375,-0.504,177.830382106244,6.00099700412645,,1.06957727604738E-7,6.6441390521058E-5,1.28028923804206E-5,6.76636714025803E-5,10.9068991241656,1.47579146629974E-8,-3.74517384614569E-11,1.47579621842932E-8,-0.145401433185327,400,25,5,13.4965986394558,0.621359593016433,0.000134095130101572,4369,0,9.9982815,10.0002012,-0.504,-0.504,,10.0357,,,,,,,,,,,,,,,,,,,,,,,9.9991500375
,9371161.60,9.999279975,-0.504,200,6.00094088178398,,1.42525414497904E-7,6.58025722771769E-5,1.31261853113878E-5,6.70989959621005E-5,11.2811880947657,1.47574267427606E-8,-4.41068553215888E-11,1.47574926556862E-8,-0.171244565651762,400,25,5,13.4965986394558,0.621359593016433,0.000142226734961369,4369,0,9.9963045,10.0061636,-0.504,-0.504,,10.032875,,,,,,,,,,,,,,,,,,,,,,,9.999279975
,9371189.15,9.9993976125,-0.504,237.139794967381,6.00083210823056,,6.99662332582407E-8,6.39044496267943E-5,1.33664349332682E-5,6.52873668095811E-5,11.8138305396307,1.47579719485663E-8,-5.62079743540164E-11,1.47580789864755E-8,-0.218218610586632,400,25,5,13.4965986394558,0.621359593016433,0.000155244745266346,4369,0,9.9991512,9.999999,-0.504,-0.504,,10.0358625,,,,,,,,,,,,,,,,,,,,,,,9.9993976125
,9371216.56,9.9999034375,-0.504,316.22972972973,6.00053891231726,,3.24222376122094E-8,6.094282140342E-5,1.37748733774382E-5,6.24801937991041E-5,12.7365129728091,1.47608223898547E-8,-7.80117352918265E-11,1.47610285365106E-8,-0.302808437862325,200,25,5,13.4965986394558,0.621359593016433,0.000182948918995716,4369,0,9.9992619,10.0003757,-0.504,-0.504,,10.0356375,,,,,,,,,,,,,,,,,,,,,,,9.9999034375
,9371243.41,9.9999721125,-0.504,370,6.00029175314724,,4.76322762459624E-8,5.95155937255208E-5,1.40200074157855E-5,6.11446359416747E-5,13.2554227965887,1.47616267464284E-8,-9.5271429230134E-11,1.47619341837748E-8,-0.36978140059648,200,25,5,13.4965986394558,0.621359593016433,0.000201374311797015,4369,0,9.9997206,10.0002909,-0.504,-0.504,,10.035875,,,,,,,,,,,,,,,,,,,,,,,9.9999721125
,9371269.91,10.000186225,-0.504,421.699906803355,6.00001762044589,,3.09552680856651E-8,5.8373839619147E-5,1.41437102405921E-5,6.0062881143446E-5,13.6200198981428,1.47616824209584E-8,-1.10304930536539E-10,1.47620945354964E-8,-0.428127985275296,200,25,5,13.4965986394558,0.621359593016433,0.000218680758813597,4369,0,9.999651,10.0005131,-0.504,-0.504,,10.035375,,,,,,,,,,,,,,,,,,,,,,,10.000186225
,9371295.23,10.0004460875,-0.504,562.339235787512,5.99909099519684,,2.67588904197835E-8,5.58038362974354E-5,1.46501281906227E-5,5.7694838603749E-5,14.709861092612,1.47647289142466E-8,-1.51766382647382E-10,1.47655088956016E-8,-0.588921545178437,200,25,5,13.4965986394558,0.621359593016433,0.00026471536893593,4369,0,9.9994402,10.001195,-0.504,-0.504,,10.0348375,,,,,,,,,,,,,,,,,,,,,,,10.0004460875
,9371320.70,10.0002711875,-0.504,749.890027958994,6.00162358485949,,4.17280651495913E-8,5.32977788569708E-5,1.52532291354972E-5,5.54374803733588E-5,15.9705302662143,1.4770396996868E-8,-2.07609318716396E-10,1.47718559793381E-8,-0.805283330725274,66,25,5,13.4965986394558,0.621359593016433,0.000323240635223251,4369,0,9.9992161,10.0013056,-0.504,-0.504,,10.03575,,,,,,,,,,,,,,,,,,,,,,,10.0002711875
,9371346.54,10.000638875,-0.504,1000,5.99869618500726,,2.86058006471481E-8,5.04403466713522E-5,1.59215779266614E-5,5.28935271654382E-5,17.5183866983953,1.47801575351362E-8,-2.82684527294869E-10,1.47828605927748E-8,-1.0957025202971,66,25,5,13.4965986394558,0.621359593016433,0.000398482506693393,4369,0,10.0000525,10.001195,-0.504,-0.504,,10.035525,,,,,,,,,,,,,,,,,,,,,,,10.000638875
,9371370.66,10.0016946625,-0.504,1333.5,6.00184857155836,,2.738866703855E-8,4.74859035638983E-5,1.68403327028157E-5,5.03836068857855E-5,19.5264692597766,1.47550333560426E-8,-4.30774004983055E-10,1.47613202519727E-8,-1.67227839838904,66,25,5,13.4965986394558,0.621359593016433,0.000499516591779113,4369,0,10.0001516,10.0024357,-0.504,-0.504,,10.0346,,,,,,,,,,,,,,,,,,,,,,,10.0016946625
,9371394.62,10.002100575,-0.504,1778.29962721342,6.00096254191376,,1.64922702663534E-8,4.41611358713394E-5,1.76875116515917E-5,4.75715670319161E-5,21.8271937481865,1.47503546828347E-8,-5.7964942702407E-10,1.47617396240306E-8,-2.2504127103619,66,25,5,13.4965986394558,0.621359593016433,0.000620626841329966,4369,0,10.001462,10.0026321,-0.504,-0.504,,10.0343,,,,,,,,,,,,,,,,,,,,,,,10.002100575
,9371419.39,10.0044715375,-0.504,2371.39981360671,6.00126864294113,,2.03251611084255E-8,4.03951795367488E-5,1.83462530978639E-5,4.43661530058338E-5,24.426093760583,1.47422419982291E-8,-7.78168837941276E-10,1.47627655225805E-8,-3.02155195623124,40,25,5,13.4965986394558,0.621359593016433,0.000767125875857379,4369,0,10.0032654,10.0055227,-0.504,-0.504,,10.03435,,,,,,,,,,,,,,,,,,,,,,,10.0044715375
,9371443.78,10.0050372875,-0.504,3162.30009319665,6.00143785004881,,3.5301499728464E-8,3.64694958058307E-5,1.87599746704005E-5,4.10117150819808E-5,27.2213717885934,1.4727190127955E-8,-1.04240242861366E-9,1.4764035081512E-8,-4.04868941672351,28,25,5,13.4965986394558,0.621359593016433,0.000944788765913374,4369,0,10.0039616,10.0057611,-0.504,-0.504,,10.0329125,,,,,,,,,,,,,,,,,,,,,,,10.0050372875
,9371467.52,10.007413875,-0.504,4217,6.00019408182047,,1.87536351756641E-8,3.23468212761581E-5,1.87259447007936E-5,3.73761668929399E-5,30.0670407795067,1.47028725173331E-8,-1.39186768964574E-9,1.47686071085404E-8,-5.40786775133029,28,25,5,13.4965986394558,0.621359593016433,0.00116963197565174,4369,0,10.004756,10.0084925,-0.504,-0.504,,10.030725,,,,,,,,,,,,,,,,,,,,,,,10.007413875
,9371491.24,10.008960125,-0.504,5623.39981360671,6.00160801901878,,2.46200868845076E-8,2.82402034911113E-5,1.81896908993913E-5,3.35912778595095E-5,32.7858371153415,1.46635690546131E-8,-1.85878523426662E-9,1.4780911337483E-8,-7.22440398717549,18,25,5,13.4965986394558,0.621359593016433,0.00145234828509525,4369,0,10.0061226,10.0103197,-0.504,-0.504,,10.029,,,,,,,,,,,,,,,,,,,,,,,10.008960125
,9371516.17,10.0112576625,-0.504,7498.90027958994,5.99830492374852,,3.91558481092342E-8,2.43801445341187E-5,1.73024008530208E-5,2.98958947479939E-5,35.3630289117915,1.45935000861649E-8,-2.4580473416815E-9,1.47990621830859E-8,-9.56083979224974,15,5,5,13.4965986394558,0.621359593016433,0.00181204201925435,4369,0,10.0096073,10.0121899,-0.504,-0.504,,10.0247875,,,,,,,,,,,,,,,,,,,,,,,10.0112576625
,9371541.24,10.015342975,-0.504,10000,6.0009597661693,,2.76023723413128E-8,2.09240205197828E-5,1.60586036448282E-5,2.63760001845234E-5,37.5052356251474,1.44955992063811E-8,-3.28925393972703E-9,1.48641040036743E-8,-12.784718774999,11,5,5,13.4965986394558,0.621359593016433,0.0022089613614862,4369,0,10.011528,10.0171967,-0.504,-0.504,,10.0229,,,,,,,,,,,,,,,,,,,,,,,10.015342975
,9372061.46,10.9998197625,-0.504,10,6.00120822900565,,6.05273062903751E-7,7.09411782785837E-5,4.6967740942712E-7,7.09427330487255E-5,0.379330323587944,1.47717401811154E-8,1.14489004846236E-10,1.477218385042E-8,0.444064501057726,6400,25,5,13.4965986394558,0.621359593016433,8.20327128419663E-5,4369,0,10.9987736,11.0012226,-0.504,-0.504,,10.9966375,,,,,,,,,,,,,,,,,,,,,,,10.9998197625
,9372177.00,11.000520575,-0.504,13.3350419384902,6.00120770752217,,5.68267874142073E-7,7.12586493844751E-5,1.79733480720085E-6,7.12813125896874E-5,1.44484732774131,1.47691724908816E-8,5.75274896978901E-11,1.47692845282865E-8,0.223171995495107,6400,25,5,13.4965986394558,0.621359593016433,8.1182395849245E-5,4369,0,10.998723,11.0045376,-0.504,-0.504,,10.9961625,,,,,,,,,,,,,,,,,,,,,,,11.000520575
,9372272.64,11.000941425,-0.504,15.547064305685,6.00120727941851,,7.36434971761958E-7,7.03723092848651E-5,1.52563026082728E-6,7.03888447254071E-5,1.24194424352541,1.47741826574756E-8,6.30475263713864E-11,1.47743171817528E-8,0.244503220640299,6400,25,5,13.4965986394558,0.621359593016433,8.14851897003196E-5,4369,0,10.9987736,11.005558,-0.504,-0.504,,10.99635,,,,,,,,,,,,,,,,,,,,,,,11.000941425
,9372358.83,11.0013038,-0.504,17.7830848089469,6.0012067800243,,7.58626481145387E-7,7.0511889181994E-5,1.62188759270253E-6,7.05305397354732E-5,1.31766332876876,1.4761690254182E-8,5.60874596045471E-11,1.4761796806742E-8,0.217695887095878,6400,25,5,13.4965986394558,0.621359593016433,8.21524108482513E-5,4369,0,10.9993343,11.0056086,-0.504,-0.504,,10.9958125,,,,,,,,,,,,,,,,,,,,,,,11.0013038
,9372435.76,11.001478675,-0.504,23.7138863000932,6.00120513087478,,3.38710713446922E-7,7.0674546904882E-5,2.91859362286755E-6,7.07347847168973E-5,2.36475706637237,1.47400532479898E-8,4.63320292631458E-11,1.47401260649463E-8,0.180095753096093,3200,25,5,13.4965986394558,0.621359593016433,8.34392546404427E-5,4369,0,10.9973965,11.0052547,-0.504,-0.504,,10.9948,,,,,,,,,,,,,,,,,,,,,,,11.001478675
,9372498.44,11.00138105,-0.504,31.6230195712954,6.00120219813499,,2.11417973831533E-7,7.04999734640554E-5,4.22496924980249E-6,7.06264583820701E-5,3.42955777741455,1.47422682849957E-8,4.6607975541729E-11,1.47423419608343E-8,0.18114114744193,3200,25,5,13.4965986394558,0.621359593016433,8.51726902905892E-5,4369,0,11.0001507,11.0041294,-0.504,-0.504,,10.9941375,,,,,,,,,,,,,,,,,,,,,,,11.00138105
,9372552.87,11.00243985,-0.504,37,6.00119972562826,,1.85548874949134E-7,7.00422590332597E-5,4.91592913305393E-6,7.02145598129295E-5,4.01473156940742,1.47377384120579E-8,4.99013746526725E-11,1.47378228938144E-8,0.194000405844635,3200,25,5,13.4965986394558,0.621359593016433,8.64068028002799E-5,4369,0,11.0008135,11.0087748,-0.504,-0.504,,10.9945375,,,,,,,,,,,,,,,,,,,,,,,11.00243985
,9372603.38,11.0023628375,-0.504,42.1700838769804,6.00119698287115,,2.96234004191213E-7,6.96179357889775E-5,5.22265445871318E-6,6.98135595934866E-5,4.2902248371262,1.47327759044122E-8,4.74683723166716E-11,1.4732852374744E-8,0.18460390632427,1600,25,5,13.4965986394558,0.621359593016433,8.80627655699766E-5,4369,0,10.9997425,11.0073967,-0.504,-0.504,,10.9937375,,,,,,,,,,,,,,,,,,,,,,,11.0023628375
,9372651.53,11.002311825,-0.504,49,6.00119281037775,,1.80506248612512E-7,6.8939547034262E-5,6.17543173352989E-6,6.92155842450579E-5,5.11875024565605,1.47484970670169E-8,5.36012035286148E-11,1.47485944694681E-8,0.208232011948089,1600,25,5,13.4965986394558,0.621359593016433,9.00246098780123E-5,4369,0,11.0009155,11.0064259,-0.504,-0.504,,10.9938375,,,,,,,,,,,,,,,,,,,,,,,11.002311825
,9372695.30,11.00290535,-0.504,56.2339235787512,6.00118770936224,,2.5818631147325E-7,6.80727439902383E-5,6.49310765576893E-6,6.83817148175588E-5,5.44866407964972,1.47549802930372E-8,5.79259629652089E-11,1.47550939971626E-8,0.224933960304597,1600,25,5,13.4965986394558,0.621359593016433,9.21646578510164E-5,4369,0,11.0006599,11.0078554,-0.504,-0.504,,10.993825,,,,,,,,,,,,,,,,,,,,,,,11.00290535
,9372736.90,11.002955575,-0.504,65,6.0011805881308,,1.23122554713256E-7,6.78234664674407E-5,7.34507400202227E-6,6.8220031631151E-5,6.18086926463911,1.47554631298378E-8,6.42376042903768E-11,1.47556029577177E-8,0.249434418124831,1600,25,5,13.4965986394558,0.621359593016433,9.48447703964312E-5,4369,0,11.0014248,11.0081606,-0.504,-0.504,,10.993025,,,,,,,,,,,,,,,,,,,,,,,11.002955575
